nodeId,dstNodeId,dstPortId,outPorts,metrics
47,36,11,9,2
47,37,10,4,2
47,37,11,10,2
47,38,10,4,2
47,38,11,11,2
47,39,11,4,1
47,40,11,5,1
47,41,11,6,1
47,42,11,7,1
47,43,11,8,1
47,44,11,9,1
47,45,11,10,1
47,46,11,11,1
47,48,5,5,2
47,48,12,12,2
47,49,5,6,2
47,49,12,12,2
47,50,5,7,2
47,50,12,12,2
47,51,5,8,2
47,51,12,12,2
47,52,5,9,2
47,52,12,12,2
47,53,5,10,2
47,53,12,12,2
47,54,5,11,2
47,54,12,12,2
47,55,5,12,1
47,56,5,5,2
47,56,13,13,2
47,57,5,6,2
47,57,13,13,2
47,58,5,7,2
47,58,13,13,2
47,59,5,8,2
47,59,13,13,2
47,60,5,9,2
47,60,13,13,2
47,61,5,10,2
47,61,13,13,2
47,62,5,11,2
47,62,13,13,2
47,63,5,13,1
47,64,14,14,5
47,65,14,14,5
47,66,14,14,5
47,67,14,14,5
47,68,14,14,5
47,69,14,14,5
47,70,14,14,5
47,71,14,14,5
47,72,14,14,5
47,73,14,14,5
47,74,14,14,5
47,75,14,14,5
47,76,14,14,5
47,77,14,14,5
47,78,14,14,5
47,79,14,14,5
47,80,14,14,5
47,81,14,14,5
47,82,14,14,5
47,83,14,14,5
47,84,14,14,5
47,85,14,14,5
47,86,14,14,5
47,87,14,14,5
47,88,14,14,5
47,89,14,14,5
47,90,14,14,5
47,91,14,14,5
47,92,14,14,5
47,93,14,14,5
47,94,14,14,5
47,95,14,14,5
47,96,14,14,5
47,97,14,14,5
47,98,14,14,5
47,99,14,14,5
47,100,14,14,5
47,101,14,14,5
47,102,14,14,5
47,103,14,14,5
47,104,14,14,5
47,105,14,14,5
47,106,14,14,5
47,107,14,14,5
47,108,14,14,5
47,109,14,14,5
47,110,14,14,5
47,111,14,14,5
47,112,14,14,5
47,113,14,14,5
47,114,14,14,5
47,115,14,14,5
47,116,14,14,5
47,117,14,14,5
47,118,14,14,5
47,119,14,14,5
47,120,14,14,5
47,121,14,14,5
47,122,14,14,5
47,123,14,14,5
47,124,14,14,5
47,125,14,14,5
47,126,14,14,5
47,127,14,14,5
47,128,14,14,5
47,129,14,14,5
47,130,14,14,5
47,131,14,14,5
47,132,14,14,5
47,133,14,14,5
47,134,14,14,5
47,135,14,14,5
47,136,14,14,5
47,137,14,14,5
47,138,14,14,5
47,139,14,14,5
47,140,14,14,5
47,141,14,14,5
47,142,14,14,5
47,143,14,14,5
47,144,14,14,5
47,145,14,14,5
47,146,14,14,5
47,147,14,14,5
47,148,14,14,5
47,149,14,14,5
47,150,14,14,5
47,151,14,14,5
47,152,14,14,5
47,153,14,14,5
47,154,14,14,5
47,155,14,14,5
47,156,14,14,5
47,157,14,14,5
47,158,14,14,5
47,159,14,14,5
47,160,14,14,5
47,161,14,14,5
47,162,14,14,5
47,163,14,14,5
47,164,14,14,5
47,165,14,14,5
47,166,14,14,5
47,167,14,14,5
47,168,14,14,5
47,169,14,14,5
47,170,14,14,5
47,171,14,14,5
47,172,14,14,5
47,173,14,14,5
47,174,14,14,5
47,175,14,14,5
47,176,14,14,5
47,177,14,14,5
47,178,14,14,5
47,179,14,14,5
47,180,14,14,5
47,181,14,14,5
47,182,14,14,5
47,183,14,14,5
47,184,14,14,5
47,185,14,14,5
47,186,14,14,5
47,187,14,14,5
47,188,14,14,5
47,189,14,14,5
47,190,14,14,5
47,191,14,14,5
47,192,14,14,5
47,193,14,14,5
47,194,14,14,5
47,195,14,14,5
47,196,14,14,5
47,197,14,14,5
47,198,14,14,5
47,199,14,14,5
47,200,14,14,5
47,201,14,14,5
47,202,14,14,5
47,203,14,14,5
47,204,14,14,5
47,205,14,14,5
47,206,14,14,5
47,207,14,14,5
47,208,14,14,5
47,209,14,14,5
47,210,14,14,5
47,211,14,14,5
47,212,14,14,5
47,213,14,14,5
47,214,14,14,5
47,215,14,14,5
47,216,14,14,5
47,217,14,14,5
47,218,14,14,5
47,219,14,14,5
47,220,14,14,5
47,221,14,14,5
47,222,14,14,5
47,223,14,14,5
47,224,14,14,5
47,225,14,14,5
47,226,14,14,5
47,227,14,14,5
47,228,14,14,5
47,229,14,14,5
47,230,14,14,5
47,231,14,14,5
47,232,14,14,5
47,233,14,14,5
47,234,14,14,5
47,235,14,14,5
47,236,14,14,5
47,237,14,14,5
47,238,14,14,5
47,239,14,14,5
47,240,14,14,5
47,241,14,14,5
47,242,14,14,5
47,243,14,14,5
47,244,14,14,5
47,245,14,14,5
47,246,14,14,5
47,247,14,14,5
47,248,14,14,5
47,249,14,14,5
47,250,14,14,5
47,251,14,14,5
47,252,14,14,5
47,253,14,14,5
47,254,14,14,5
47,255,14,14,5
48,0,12,0,1
48,1,0,0,2
48,1,12,6,2
48,2,0,0,2
48,2,12,7,2
48,3,0,0,2
48,3,12,8,2
48,4,0,0,2
48,4,12,9,2
48,5,0,0,2
48,5,12,10,2
48,6,0,0,2
48,6,12,11,2
48,7,0,0,2
48,7,12,12,2
48,8,12,1,1
48,9,1,1,2
48,9,12,6,2
48,10,1,1,2
48,10,12,7,2
48,11,1,1,2
48,11,12,8,2
48,12,1,1,2
48,12,12,9,2
48,13,1,1,2
48,13,12,10,2
48,14,1,1,2
48,14,12,11,2
48,15,1,1,2
48,15,12,12,2
48,16,12,2,1
48,17,2,2,2
48,17,12,6,2
48,18,2,2,2
48,18,12,7,2
48,19,2,2,2
48,19,12,8,2
48,20,2,2,2
48,20,12,9,2
48,21,2,2,2
48,21,12,10,2
48,22,2,2,2
48,22,12,11,2
48,23,2,2,2
48,23,12,12,2
48,24,12,3,1
48,25,12,3,2
48,25,3,6,2
48,26,12,3,2
48,26,3,7,2
48,27,12,3,2
48,27,3,8,2
48,28,12,3,2
48,28,3,9,2
48,29,12,3,2
48,29,3,10,2
48,30,12,3,2
48,30,3,11,2
48,31,12,3,2
48,31,3,12,2
48,32,12,4,1
48,33,12,4,2
48,33,4,6,2
48,34,12,4,2
48,34,4,7,2
48,35,12,4,2
48,35,4,8,2
48,36,12,4,2
48,36,4,9,2
48,37,12,4,2
48,37,4,10,2
48,38,12,4,2
48,38,4,11,2
48,39,12,4,2
48,39,4,12,2
48,40,12,5,1
48,41,12,5,2
48,41,5,6,2
48,42,12,5,2
48,42,5,7,2
48,43,12,5,2
48,43,5,8,2
48,44,12,5,2
48,44,5,9,2
48,45,12,5,2
48,45,5,10,2
48,46,12,5,2
48,46,5,11,2
48,47,12,5,2
48,47,5,12,2
48,49,6,6,1
48,50,6,7,1
48,51,6,8,1
48,52,6,9,1
48,53,6,10,1
48,54,6,11,1
48,55,6,12,1
48,56,6,13,1
48,57,6,6,2
48,57,7,13,2
48,58,6,7,2
48,58,7,13,2
48,59,6,8,2
48,59,7,13,2
48,60,6,9,2
48,60,7,13,2
48,61,6,10,2
48,61,7,13,2
48,62,6,11,2
48,62,7,13,2
48,63,6,12,2
48,63,7,13,2
48,64,14,14,5
48,65,14,14,5
48,66,14,14,5
48,67,14,14,5
48,68,14,14,5
48,69,14,14,5
48,70,14,14,5
48,71,14,14,5
48,72,14,14,5
48,73,14,14,5
48,74,14,14,5
48,75,14,14,5
48,76,14,14,5
48,77,14,14,5
48,78,14,14,5
48,79,14,14,5
48,80,14,14,5
48,81,14,14,5
48,82,14,14,5
48,83,14,14,5
48,84,14,14,5
48,85,14,14,5
48,86,14,14,5
48,87,14,14,5
48,88,14,14,5
48,89,14,14,5
48,90,14,14,5
48,91,14,14,5
48,92,14,14,5
48,93,14,14,5
48,94,14,14,5
48,95,14,14,5
48,96,14,14,5
48,97,14,14,5
48,98,14,14,5
48,99,14,14,5
48,100,14,14,5
48,101,14,14,5
48,102,14,14,5
48,103,14,14,5
48,104,14,14,5
48,105,14,14,5
48,106,14,14,5
48,107,14,14,5
48,108,14,14,5
48,109,14,14,5
48,110,14,14,5
48,111,14,14,5
48,112,14,14,5
48,113,14,14,5
48,114,14,14,5
48,115,14,14,5
48,116,14,14,5
48,117,14,14,5
48,118,14,14,5
48,119,14,14,5
48,120,14,14,5
48,121,14,14,5
48,122,14,14,5
48,123,14,14,5
48,124,14,14,5
48,125,14,14,5
48,126,14,14,5
48,127,14,14,5
48,128,14,14,5
48,129,14,14,5
48,130,14,14,5
48,131,14,14,5
48,132,14,14,5
48,133,14,14,5
48,134,14,14,5
48,135,14,14,5
48,136,14,14,5
48,137,14,14,5
48,138,14,14,5
48,139,14,14,5
48,140,14,14,5
48,141,14,14,5
48,142,14,14,5
48,143,14,14,5
48,144,14,14,5
48,145,14,14,5
48,146,14,14,5
48,147,14,14,5
48,148,14,14,5
48,149,14,14,5
48,150,14,14,5
48,151,14,14,5
48,152,14,14,5
48,153,14,14,5
48,154,14,14,5
48,155,14,14,5
48,156,14,14,5
48,157,14,14,5
48,158,14,14,5
48,159,14,14,5
48,160,14,14,5
48,161,14,14,5
48,162,14,14,5
48,163,14,14,5
48,164,14,14,5
48,165,14,14,5
48,166,14,14,5
48,167,14,14,5
48,168,14,14,5
48,169,14,14,5
48,170,14,14,5
48,171,14,14,5
48,172,14,14,5
48,173,14,14,5
48,174,14,14,5
48,175,14,14,5
48,176,14,14,5
48,177,14,14,5
48,178,14,14,5
48,179,14,14,5
48,180,14,14,5
48,181,14,14,5
48,182,14,14,5
48,183,14,14,5
48,184,14,14,5
48,185,14,14,5
48,186,14,14,5
48,187,14,14,5
48,188,14,14,5
48,189,14,14,5
48,190,14,14,5
48,191,14,14,5
48,192,14,14,5
48,193,14,14,5
48,194,14,14,5
48,195,14,14,5
48,196,14,14,5
48,197,14,14,5
48,198,14,14,5
48,199,14,14,5
48,200,14,14,5
48,201,14,14,5
48,202,14,14,5
48,203,14,14,5
48,204,14,14,5
48,205,14,14,5
48,206,14,14,5
48,207,14,14,5
48,208,14,14,5
48,209,14,14,5
48,210,14,14,5
48,211,14,14,5
48,212,14,14,5
48,213,14,14,5
48,214,14,14,5
48,215,14,14,5
48,216,14,14,5
48,217,14,14,5
48,218,14,14,5
48,219,14,14,5
48,220,14,14,5
48,221,14,14,5
48,222,14,14,5
48,223,14,14,5
48,224,14,14,5
48,225,14,14,5
48,226,14,14,5
48,227,14,14,5
48,228,14,14,5
48,229,14,14,5
48,230,14,14,5
48,231,14,14,5
48,232,14,14,5
48,233,14,14,5
48,234,14,14,5
48,235,14,14,5
48,236,14,14,5
48,237,14,14,5
48,238,14,14,5
48,239,14,14,5
48,240,14,14,5
48,241,14,14,5
48,242,14,14,5
48,243,14,14,5
48,244,14,14,5
48,245,14,14,5
48,246,14,14,5
48,247,14,14,5
48,248,14,14,5
48,249,14,14,5
48,250,14,14,5
48,251,14,14,5
48,252,14,14,5
48,253,14,14,5
48,254,14,14,5
48,255,14,14,5
49,0,0,0,2
49,0,12,6,2
49,1,12,0,1
49,2,1,0,2
49,2,12,7,2
49,3,1,0,2
49,3,12,8,2
49,4,1,0,2
49,4,12,9,2
49,5,1,0,2
49,5,12,10,2
49,6,1,0,2
49,6,12,11,2
49,7,1,0,2
49,7,12,12,2
49,8,1,1,2
49,8,12,6,2
49,9,12,1,1
49,10,2,1,2
49,10,12,7,2
49,11,2,1,2
49,11,12,8,2
49,12,2,1,2
49,12,12,9,2
49,13,2,1,2
49,13,12,10,2
49,14,2,1,2
49,14,12,11,2
49,15,2,1,2
49,15,12,12,2
49,16,2,2,2
49,16,12,6,2
49,17,12,2,1
49,18,3,2,2
49,18,12,7,2
49,19,3,2,2
49,19,12,8,2
49,20,3,2,2
49,20,12,9,2
49,21,3,2,2
49,21,12,10,2
49,22,3,2,2
49,22,12,11,2
49,23,3,2,2
49,23,12,12,2
49,24,3,3,2
49,24,12,6,2
49,25,12,3,1
49,26,4,3,2
49,26,12,7,2
49,27,4,3,2
49,27,12,8,2
49,28,4,3,2
49,28,12,9,2
49,29,4,3,2
49,29,12,10,2
49,30,4,3,2
49,30,12,11,2
49,31,4,3,2
49,31,12,12,2
49,32,4,4,2
49,32,12,6,2
49,33,12,4,1
49,34,5,4,2
49,34,12,7,2
49,35,5,4,2
49,35,12,8,2
49,36,5,4,2
49,36,12,9,2
49,37,5,4,2
49,37,12,10,2
49,38,5,4,2
49,38,12,11,2
49,39,5,4,2
49,39,12,12,2
49,40,5,5,2
49,40,12,6,2
49,41,12,5,1
49,42,6,5,2
49,42,12,7,2
49,43,6,5,2
49,43,12,8,2
49,44,6,5,2
49,44,12,9,2
49,45,6,5,2
49,45,12,10,2
49,46,6,5,2
49,46,12,11,2
49,47,6,5,2
49,47,12,12,2
49,48,6,6,1
49,50,7,7,1
49,51,7,8,1
49,52,7,9,1
49,53,7,10,1
49,54,7,11,1
49,55,7,12,1
49,56,6,6,2
49,56,7,13,2
49,57,6,13,1
49,58,6,7,2
49,58,8,13,2
49,59,6,8,2
49,59,8,13,2
49,60,6,9,2
49,60,8,13,2
49,61,6,10,2
49,61,8,13,2
49,62,6,11,2
49,62,8,13,2
49,63,6,12,2
49,63,8,13,2
49,64,14,14,5
49,65,14,14,5
49,66,14,14,5
49,67,14,14,5
49,68,14,14,5
49,69,14,14,5
49,70,14,14,5
49,71,14,14,5
49,72,14,14,5
49,73,14,14,5
49,74,14,14,5
49,75,14,14,5
49,76,14,14,5
49,77,14,14,5
49,78,14,14,5
49,79,14,14,5
49,80,14,14,5
49,81,14,14,5
49,82,14,14,5
49,83,14,14,5
49,84,14,14,5
49,85,14,14,5
49,86,14,14,5
49,87,14,14,5
49,88,14,14,5
49,89,14,14,5
49,90,14,14,5
49,91,14,14,5
49,92,14,14,5
49,93,14,14,5
49,94,14,14,5
49,95,14,14,5
49,96,14,14,5
49,97,14,14,5
49,98,14,14,5
49,99,14,14,5
49,100,14,14,5
49,101,14,14,5
49,102,14,14,5
49,103,14,14,5
49,104,14,14,5
49,105,14,14,5
49,106,14,14,5
49,107,14,14,5
49,108,14,14,5
49,109,14,14,5
49,110,14,14,5
49,111,14,14,5
49,112,14,14,5
49,113,14,14,5
49,114,14,14,5
49,115,14,14,5
49,116,14,14,5
49,117,14,14,5
49,118,14,14,5
49,119,14,14,5
49,120,14,14,5
49,121,14,14,5
49,122,14,14,5
49,123,14,14,5
49,124,14,14,5
49,125,14,14,5
49,126,14,14,5
49,127,14,14,5
49,128,14,14,5
49,129,14,14,5
49,130,14,14,5
49,131,14,14,5
49,132,14,14,5
49,133,14,14,5
49,134,14,14,5
49,135,14,14,5
49,136,14,14,5
49,137,14,14,5
49,138,14,14,5
49,139,14,14,5
49,140,14,14,5
49,141,14,14,5
49,142,14,14,5
49,143,14,14,5
49,144,14,14,5
49,145,14,14,5
49,146,14,14,5
49,147,14,14,5
49,148,14,14,5
49,149,14,14,5
49,150,14,14,5
49,151,14,14,5
49,152,14,14,5
49,153,14,14,5
49,154,14,14,5
49,155,14,14,5
49,156,14,14,5
49,157,14,14,5
49,158,14,14,5
49,159,14,14,5
49,160,14,14,5
49,161,14,14,5
49,162,14,14,5
49,163,14,14,5
49,164,14,14,5
49,165,14,14,5
49,166,14,14,5
49,167,14,14,5
49,168,14,14,5
49,169,14,14,5
49,170,14,14,5
49,171,14,14,5
49,172,14,14,5
49,173,14,14,5
49,174,14,14,5
49,175,14,14,5
49,176,14,14,5
49,177,14,14,5
49,178,14,14,5
49,179,14,14,5
49,180,14,14,5
49,181,14,14,5
49,182,14,14,5
49,183,14,14,5
49,184,14,14,5
49,185,14,14,5
49,186,14,14,5
49,187,14,14,5
49,188,14,14,5
49,189,14,14,5
49,190,14,14,5
49,191,14,14,5
49,192,14,14,5
49,193,14,14,5
49,194,14,14,5
49,195,14,14,5
49,196,14,14,5
49,197,14,14,5
49,198,14,14,5
49,199,14,14,5
49,200,14,14,5
49,201,14,14,5
49,202,14,14,5
49,203,14,14,5
49,204,14,14,5
49,205,14,14,5
49,206,14,14,5
49,207,14,14,5
49,208,14,14,5
49,209,14,14,5
49,210,14,14,5
49,211,14,14,5
49,212,14,14,5
49,213,14,14,5
49,214,14,14,5
49,215,14,14,5
49,216,14,14,5
49,217,14,14,5
49,218,14,14,5
49,219,14,14,5
49,220,14,14,5
49,221,14,14,5
49,222,14,14,5
49,223,14,14,5
49,224,14,14,5
49,225,14,14,5
49,226,14,14,5
49,227,14,14,5
49,228,14,14,5
49,229,14,14,5
49,230,14,14,5
49,231,14,14,5
49,232,14,14,5
49,233,14,14,5
49,234,14,14,5
49,235,14,14,5
49,236,14,14,5
49,237,14,14,5
49,238,14,14,5
49,239,14,14,5
49,240,14,14,5
49,241,14,14,5
49,242,14,14,5
49,243,14,14,5
49,244,14,14,5
49,245,14,14,5
49,246,14,14,5
49,247,14,14,5
49,248,14,14,5
49,249,14,14,5
49,250,14,14,5
49,251,14,14,5
49,252,14,14,5
49,253,14,14,5
49,254,14,14,5
49,255,14,14,5
50,0,1,0,2
50,0,12,6,2
50,1,1,0,2
50,1,12,7,2
50,2,12,0,1
50,3,2,0,2
50,3,12,8,2
50,4,2,0,2
50,4,12,9,2
50,5,2,0,2
50,5,12,10,2
50,6,2,0,2
50,6,12,11,2
50,7,2,0,2
50,7,12,12,2
50,8,2,1,2
50,8,12,6,2
50,9,2,1,2
50,9,12,7,2
50,10,12,1,1
50,11,3,1,2
50,11,12,8,2
50,12,3,1,2
50,12,12,9,2
50,13,3,1,2
50,13,12,10,2
50,14,3,1,2
50,14,12,11,2
50,15,3,1,2
50,15,12,12,2
50,16,3,2,2
50,16,12,6,2
50,17,3,2,2
50,17,12,7,2
50,18,12,2,1
50,19,4,2,2
50,19,12,8,2
50,20,4,2,2
50,20,12,9,2
50,21,4,2,2
50,21,12,10,2
50,22,4,2,2
50,22,12,11,2
50,23,4,2,2
50,23,12,12,2
50,24,4,3,2
50,24,12,6,2
50,25,4,3,2
50,25,12,7,2
50,26,12,3,1
50,27,5,3,2
50,27,12,8,2
50,28,5,3,2
50,28,12,9,2
50,29,5,3,2
50,29,12,10,2
50,30,5,3,2
50,30,12,11,2
50,31,5,3,2
50,31,12,12,2
50,32,5,4,2
50,32,12,6,2
50,33,5,4,2
50,33,12,7,2
50,34,12,4,1
50,35,6,4,2
50,35,12,8,2
50,36,6,4,2
50,36,12,9,2
50,37,6,4,2
50,37,12,10,2
50,38,6,4,2
50,38,12,11,2
50,39,6,4,2
50,39,12,12,2
50,40,6,5,2
50,40,12,6,2
50,41,6,5,2
50,41,12,7,2
50,42,12,5,1
50,43,7,5,2
50,43,12,8,2
50,44,7,5,2
50,44,12,9,2
50,45,7,5,2
50,45,12,10,2
50,46,7,5,2
50,46,12,11,2
50,47,7,5,2
50,47,12,12,2
50,48,7,6,1
50,49,7,7,1
50,51,8,8,1
50,52,8,9,1
50,53,8,10,1
50,54,8,11,1
50,55,8,12,1
50,56,6,6,2
50,56,8,13,2
50,57,6,7,2
50,57,8,13,2
50,58,6,13,1
50,59,6,8,2
50,59,9,13,2
50,60,6,9,2
50,60,9,13,2
50,61,6,10,2
50,61,9,13,2
50,62,6,11,2
50,62,9,13,2
50,63,6,12,2
50,63,9,13,2
50,64,14,14,5
50,65,14,14,5
50,66,14,14,5
50,67,14,14,5
50,68,14,14,5
50,69,14,14,5
50,70,14,14,5
50,71,14,14,5
50,72,14,14,5
50,73,14,14,5
50,74,14,14,5
50,75,14,14,5
50,76,14,14,5
50,77,14,14,5
50,78,14,14,5
50,79,14,14,5
50,80,14,14,5
50,81,14,14,5
50,82,14,14,5
50,83,14,14,5
50,84,14,14,5
50,85,14,14,5
50,86,14,14,5
50,87,14,14,5
50,88,14,14,5
50,89,14,14,5
50,90,14,14,5
50,91,14,14,5
50,92,14,14,5
50,93,14,14,5
50,94,14,14,5
50,95,14,14,5
50,96,14,14,5
50,97,14,14,5
50,98,14,14,5
50,99,14,14,5
50,100,14,14,5
50,101,14,14,5
50,102,14,14,5
50,103,14,14,5
50,104,14,14,5
50,105,14,14,5
50,106,14,14,5
50,107,14,14,5
50,108,14,14,5
50,109,14,14,5
50,110,14,14,5
50,111,14,14,5
50,112,14,14,5
50,113,14,14,5
50,114,14,14,5
50,115,14,14,5
50,116,14,14,5
50,117,14,14,5
50,118,14,14,5
50,119,14,14,5
50,120,14,14,5
50,121,14,14,5
50,122,14,14,5
50,123,14,14,5
50,124,14,14,5
50,125,14,14,5
50,126,14,14,5
50,127,14,14,5
50,128,14,14,5
50,129,14,14,5
50,130,14,14,5
50,131,14,14,5
50,132,14,14,5
50,133,14,14,5
50,134,14,14,5
50,135,14,14,5
50,136,14,14,5
50,137,14,14,5
50,138,14,14,5
50,139,14,14,5
50,140,14,14,5
50,141,14,14,5
50,142,14,14,5
50,143,14,14,5
50,144,14,14,5
50,145,14,14,5
50,146,14,14,5
50,147,14,14,5
50,148,14,14,5
50,149,14,14,5
50,150,14,14,5
50,151,14,14,5
50,152,14,14,5
50,153,14,14,5
50,154,14,14,5
50,155,14,14,5
50,156,14,14,5
50,157,14,14,5
50,158,14,14,5
50,159,14,14,5
50,160,14,14,5
50,161,14,14,5
50,162,14,14,5
50,163,14,14,5
50,164,14,14,5
50,165,14,14,5
50,166,14,14,5
50,167,14,14,5
50,168,14,14,5
50,169,14,14,5
50,170,14,14,5
50,171,14,14,5
50,172,14,14,5
50,173,14,14,5
50,174,14,14,5
50,175,14,14,5
50,176,14,14,5
50,177,14,14,5
50,178,14,14,5
50,179,14,14,5
50,180,14,14,5
50,181,14,14,5
50,182,14,14,5
50,183,14,14,5
50,184,14,14,5
50,185,14,14,5
50,186,14,14,5
50,187,14,14,5
50,188,14,14,5
50,189,14,14,5
50,190,14,14,5
50,191,14,14,5
50,192,14,14,5
50,193,14,14,5
50,194,14,14,5
50,195,14,14,5
50,196,14,14,5
50,197,14,14,5
50,198,14,14,5
50,199,14,14,5
50,200,14,14,5
50,201,14,14,5
50,202,14,14,5
50,203,14,14,5
50,204,14,14,5
50,205,14,14,5
50,206,14,14,5
50,207,14,14,5
50,208,14,14,5
50,209,14,14,5
50,210,14,14,5
50,211,14,14,5
50,212,14,14,5
50,213,14,14,5
50,214,14,14,5
50,215,14,14,5
50,216,14,14,5
50,217,14,14,5
50,218,14,14,5
50,219,14,14,5
50,220,14,14,5
50,221,14,14,5
50,222,14,14,5
50,223,14,14,5
50,224,14,14,5
50,225,14,14,5
50,226,14,14,5
50,227,14,14,5
50,228,14,14,5
50,229,14,14,5
50,230,14,14,5
50,231,14,14,5
50,232,14,14,5
50,233,14,14,5
50,234,14,14,5
50,235,14,14,5
50,236,14,14,5
50,237,14,14,5
50,238,14,14,5
50,239,14,14,5
50,240,14,14,5
50,241,14,14,5
50,242,14,14,5
50,243,14,14,5
50,244,14,14,5
50,245,14,14,5
50,246,14,14,5
50,247,14,14,5
50,248,14,14,5
50,249,14,14,5
50,250,14,14,5
50,251,14,14,5
50,252,14,14,5
50,253,14,14,5
50,254,14,14,5
50,255,14,14,5
51,0,2,0,2
51,0,12,6,2
51,1,2,0,2
51,1,12,7,2
51,2,2,0,2
51,2,12,8,2
51,3,12,0,1
51,4,3,0,2
51,4,12,9,2
51,5,3,0,2
51,5,12,10,2
51,6,3,0,2
51,6,12,11,2
51,7,3,0,2
51,7,12,12,2
51,8,3,1,2
51,8,12,6,2
51,9,3,1,2
51,9,12,7,2
51,10,3,1,2
51,10,12,8,2
51,11,12,1,1
51,12,4,1,2
51,12,12,9,2
51,13,4,1,2
51,13,12,10,2
51,14,4,1,2
51,14,12,11,2
51,15,4,1,2
51,15,12,12,2
51,16,4,2,2
51,16,12,6,2
51,17,4,2,2
51,17,12,7,2
51,18,4,2,2
51,18,12,8,2
51,19,12,2,1
51,20,5,2,2
51,20,12,9,2
51,21,5,2,2
51,21,12,10,2
51,22,5,2,2
51,22,12,11,2
51,23,5,2,2
51,23,12,12,2
51,24,5,3,2
51,24,12,6,2
51,25,5,3,2
51,25,12,7,2
51,26,5,3,2
51,26,12,8,2
51,27,12,3,1
51,28,6,3,2
51,28,12,9,2
51,29,6,3,2
51,29,12,10,2
51,30,6,3,2
51,30,12,11,2
51,31,6,3,2
51,31,12,12,2
51,32,6,4,2
51,32,12,6,2
51,33,6,4,2
51,33,12,7,2
51,34,6,4,2
51,34,12,8,2
51,35,12,4,1
51,36,7,4,2
51,36,12,9,2
51,37,7,4,2
51,37,12,10,2
51,38,7,4,2
51,38,12,11,2
51,39,7,4,2
51,39,12,12,2
51,40,7,5,2
51,40,12,6,2
51,41,7,5,2
51,41,12,7,2
51,42,7,5,2
51,42,12,8,2
51,43,12,5,1
51,44,8,5,2
51,44,12,9,2
51,45,8,5,2
51,45,12,10,2
51,46,8,5,2
51,46,12,11,2
51,47,8,5,2
51,47,12,12,2
51,48,8,6,1
51,49,8,7,1
51,50,8,8,1
51,52,9,9,1
51,53,9,10,1
51,54,9,11,1
51,55,9,12,1
51,56,6,6,2
51,56,9,13,2
51,57,6,7,2
51,57,9,13,2
51,58,6,8,2
51,58,9,13,2
51,59,6,13,1
51,60,6,9,2
51,60,10,13,2
51,61,6,10,2
51,61,10,13,2
51,62,6,11,2
51,62,10,13,2
51,63,6,12,2
51,63,10,13,2
51,64,14,14,5
51,65,14,14,5
51,66,14,14,5
51,67,14,14,5
51,68,14,14,5
51,69,14,14,5
51,70,14,14,5
51,71,14,14,5
51,72,14,14,5
51,73,14,14,5
51,74,14,14,5
51,75,14,14,5
51,76,14,14,5
51,77,14,14,5
51,78,14,14,5
51,79,14,14,5
51,80,14,14,5
51,81,14,14,5
51,82,14,14,5
51,83,14,14,5
51,84,14,14,5
51,85,14,14,5
51,86,14,14,5
51,87,14,14,5
51,88,14,14,5
51,89,14,14,5
51,90,14,14,5
51,91,14,14,5
51,92,14,14,5
51,93,14,14,5
51,94,14,14,5
51,95,14,14,5
51,96,14,14,5
51,97,14,14,5
51,98,14,14,5
51,99,14,14,5
51,100,14,14,5
51,101,14,14,5
51,102,14,14,5
51,103,14,14,5
51,104,14,14,5
51,105,14,14,5
51,106,14,14,5
51,107,14,14,5
51,108,14,14,5
51,109,14,14,5
51,110,14,14,5
51,111,14,14,5
51,112,14,14,5
51,113,14,14,5
51,114,14,14,5
51,115,14,14,5
51,116,14,14,5
51,117,14,14,5
51,118,14,14,5
51,119,14,14,5
51,120,14,14,5
51,121,14,14,5
51,122,14,14,5
51,123,14,14,5
51,124,14,14,5
51,125,14,14,5
51,126,14,14,5
51,127,14,14,5
51,128,14,14,5
51,129,14,14,5
51,130,14,14,5
51,131,14,14,5
51,132,14,14,5
51,133,14,14,5
51,134,14,14,5
51,135,14,14,5
51,136,14,14,5
51,137,14,14,5
51,138,14,14,5
51,139,14,14,5
51,140,14,14,5
51,141,14,14,5
51,142,14,14,5
51,143,14,14,5
51,144,14,14,5
51,145,14,14,5
51,146,14,14,5
51,147,14,14,5
51,148,14,14,5
51,149,14,14,5
51,150,14,14,5
51,151,14,14,5
51,152,14,14,5
51,153,14,14,5
51,154,14,14,5
51,155,14,14,5
51,156,14,14,5
51,157,14,14,5
51,158,14,14,5
51,159,14,14,5
51,160,14,14,5
51,161,14,14,5
51,162,14,14,5
51,163,14,14,5
51,164,14,14,5
51,165,14,14,5
51,166,14,14,5
51,167,14,14,5
51,168,14,14,5
51,169,14,14,5
51,170,14,14,5
51,171,14,14,5
51,172,14,14,5
51,173,14,14,5
51,174,14,14,5
51,175,14,14,5
51,176,14,14,5
51,177,14,14,5
51,178,14,14,5
51,179,14,14,5
51,180,14,14,5
51,181,14,14,5
51,182,14,14,5
51,183,14,14,5
51,184,14,14,5
51,185,14,14,5
51,186,14,14,5
51,187,14,14,5
51,188,14,14,5
51,189,14,14,5
51,190,14,14,5
51,191,14,14,5
51,192,14,14,5
51,193,14,14,5
51,194,14,14,5
51,195,14,14,5
51,196,14,14,5
51,197,14,14,5
51,198,14,14,5
51,199,14,14,5
51,200,14,14,5
51,201,14,14,5
